method,domain,url,started_at_iso,finished_at_iso,status,elapsed_sec,timeout,timeout_sec
HtmlDownloader,www.booking.com,https://www.booking.com/hotel/vn/grand-du-lac-boutique-saigon-quan-11.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALsnaHFBsACAdICJDU4YTNlMmQ2LTIwNWItNDcxMi05MmU2LWE5NjM4OTUwNTUxMdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&dest_id=-3730078&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=2a26524453f106c8&srepoch=1755863502&from=searchresults,2025-08-27T04:51:12.5332322Z,2025-08-27T04:51:18.7580811Z,ok,6.2248503,0,30
HtmlDownloader,uk.trip.com,https://uk.trip.com/hotels/detail/?cityId=338&hotelId=730520&checkIn=2025-05-13&checkOut=2025-05-14&adult=2&children=0&subStamp=440&crn=1&ages=&travelpurpose=0&curr=GBP&link=title&hoteluniquekey=H4sIAAAAAAAAAOOaxMjFJMEkxMTBKNXOyHFj3bHnzBa_BR0fVomsc-dtdPDcIdf6OrCsxSGAZxKjGCcDCDgEOggag0Cwr4MTE4frDMYZp3U2MoJVekQ77GBkOsHouoBp8c7NSruYgPKHmFg4iiWYTjExXGJiuMXE8IiJ4RUTwycmhl8g2SZmhi5mhknMYDWzmBkWMTNI8ZgZG5lYGKaZpaUYmigIaRyc2H2QzUhpEiOTu9MpRilDcxNzQwNLI2MzE0tTvSSLFKNUt6y05MpCEytmKUY3D8YgNidLRydLiygtLmZ3pwBBzp8L0jf_UnKQAvEUYTwtEM8QxktiTc3TdXfKmCJUwNjAyNzFyCHA6MEYwVjB-IoRpPAHyJcAg56hzS8BAAA&subChannel=&masterhotelid_tracelogid=632481f6fd14&NewTaxDescForAmountshowtype0=F&detailFilters=17%7C1~17~1*80%7C3%7C1~80~3&hotelType=normal&isFirstEnterDetail=T&barcurr=GBP&locale=en-GB&isRightClick=T,2025-08-27T04:51:18.7691109Z,2025-08-27T04:51:24.9546075Z,ok,6.1851586,0,30
HtmlDownloader,uk.trip.com,https://uk.trip.com/hotels/detail/?cityId=338&hotelId=730591&checkIn=2025-05-13&checkOut=2025-05-14&adult=2&children=0&subStamp=440&crn=1&ages=&travelpurpose=0&curr=GBP&link=title&hoteluniquekey=H4sIAAAAAAAAAOM6xsTFJMEkxMTBKLWbiWNiz_T7rBa_BR2_acT0H5o2wcHz-uICW66Xkx0CeAoZwKDEoZExDQTCCh0mMS5i5IQIpzoItr4O3CHnmuSg5MIxe9oUOwF9icVLrhxgUmDUhChJcTCEMSwaBR0hhiQ6eMIYQawcKxglmKJYObZxS7AoOXOcbn0tLCAi8frdZRymxBIyxIkZyJvBeP-0zkZGLpBXJmU57GBkOcHYxriAqavvscUuJpCKQ0ysHA-Auk4xMVxiYrjFxPAIKHABGC6vmBg-AZlvxCRYfoFVNjEzdDEzTGKGqJ_FDFG2iJlBisfM2MjEwjDNLC3F0ERBSOPgxO6DbEZKkxiZ3J1OMUoZmpuYGxpYGhmbmVia6iVZpBilumWlJVcWmlgxSzG6eTAGsTkamhiYGEVpcTG7OwUIcv5ckL75l5KDFIinCONpgXiGMF4Sa2qerrtTxhShAsYGRuYuRg4BRg_GCMYKxleMIIU_QD4HAKahdEPjAQAA&subChannel=&masterhotelid_tracelogid=632481f6fd14&NewTaxDescForAmountshowtype0=F&detailFilters=17%7C1~17~1*80%7C3%7C1~80~3&hotelType=normal&isFirstEnterDetail=T&barcurr=GBP&locale=en-GB&isRightClick=T,2025-08-27T04:51:24.9655928Z,2025-08-27T04:51:31.1375832Z,ok,6.1713823,0,30
HtmlDownloader,uk.trip.com,https://uk.trip.com/hotels/detail/?cityId=10292&hotelId=122428907&checkIn=2025-05-13&checkOut=2025-05-14&adult=2&children=0&subStamp=440&crn=1&ages=&travelpurpose=0&curr=GBP&link=title&hoteluniquekey=H4sIAAAAAAAAAONaxsjFJMEkxMTBKDWbkeNFe_9HViFmQwMjgweMFlvlHQ9_1Yjp16tw8GQAgTM1DgE8kxglOVtfB-6QYw1wEPwGlD5k6uvgxMrxXVWCZQbj690brDYygoVLgxx2MDKdYDRcwDTj6DWrXUwQNYeAdBebBMspJoZLTAy3mBgeMTG8YmL4xMTwC6qiiZmhi5lhEjNE3SxmhkXMDFI8ZsZGJhaGaWZpKYYmCkIaByd2H2QzUprEyOTudIpRytDcxNzQwNLI2MzE0lQvySLFKNUtKy25stDEilmK0c2DMYjNzMXZwsQiSouLOTTYRVB8-0WGe4dkHKSY3Z0CFDl_Lkjf_EvJQQvEM4TxklhT83TdnTKmCBUwNjAydzFyCDB6MEYwVjC-YgQp_AH2LgARm6LiRAEAAA&subChannel=&masterhotelid_tracelogid=632481f6fd14&NewTaxDescForAmountshowtype0=F&detailFilters=17%7C1~17~1*80%7C3%7C1~80~3&hotelType=normal&isFirstEnterDetail=T&barcurr=GBP&locale=en-GB&isRightClick=T,2025-08-27T04:51:31.1485500Z,2025-08-27T04:51:37.3483559Z,ok,6.1996681,0,30
HtmlDownloader,uk.trip.com,https://uk.trip.com/hotels/detail/?cityId=338&hotelId=730568&checkIn=2025-05-13&checkOut=2025-05-14&adult=2&children=0&subStamp=440&crn=1&ages=&travelpurpose=0&curr=GBP&link=title&hoteluniquekey=H4sIAAAAAAAAAOOawcjFJMEkxMTBKNXLyHFnztQHzBa_BR09HlaJrHs10cGTAQQapjoE8ExiFOcE8xSSHATBjAtxDk7MHBMZZzCeOK2zkfHwV42Y_lU5DjsYmU4wTmRcwPR08lSlXUwgFYeYWDk-CkmwnGJiuMTEcIuJ4RETwysmhk9MDL_A8k3MDF3MDJOYIapmMTMsYmaQ4jEzNjKxMEwzS0sxNFEQ0jg4sfsgm5HSJEYmd6dTjFKG5ibmhgaWRsZmJpamekkWKUapbllpyZWFJlbMUoxuHoxBbM6uZsYGblFaXMzuTgGCnD8XpG_-peQgBeIpwnhaIJ4hjJfEmpqn6-6UMUWogLGBkbmLkUOA0YMxgrGC8RUjSOEPkFcBB7BndjUBAAA&subChannel=&masterhotelid_tracelogid=632481f6fd14&NewTaxDescForAmountshowtype0=F&detailFilters=17%7C1~17~1*80%7C3%7C1~80~3&hotelType=normal&isFirstEnterDetail=T&barcurr=GBP&locale=en-GB&isRightClick=T,2025-08-27T04:51:37.3603481Z,2025-08-27T04:51:43.5201242Z,ok,6.159301,0,30
HtmlDownloader,uk.trip.com,https://uk.trip.com/hotels/detail/?cityId=19737&hotelId=2544446&checkIn=2025-05-13&checkOut=2025-05-14&adult=2&children=0&subStamp=440&crn=1&ages=&travelpurpose=0&curr=GBP&link=title&hoteluniquekey=H4sIAAAAAAAAAONaycjFJMEkxMTBKDWPkaPl_c_rrELMhgZGBg8YLbbKO9pyXV9c8LLewTOm_9BXDZZmhwCeSYySnDvkWl8HaoQ6CIKFY4IdnFg5eowkWGYw7ls2m3EFI-NGxjeBQEXVEQ47GJlOMDosYDrT3Gaxiwmi7BCQ7uCQYDnFxHCJieEWE8MjJoZXTAyfmBh-QVU0MTN0MTNMYoaom8XMsIiZQYrHzNjIxMIwzSwtxdBEQUjj4MTug2xGSpMYmdydTjFKGZqbmBsaWBoZm5lYmuolWaQYpbplpSVXFppYMUsxunkwBrEZGxkaulhGaXExhwa7CIpvv8hw75CMgxSzu1OAIufPBembfyk5aIF4hjBeEmtqnq67U8YUoQLGBkbmLkYOAUYPxgjGCsZXjCCFP8A-BgDACSS7RwEAAA&subChannel=&masterhotelid_tracelogid=632481f6fd14&NewTaxDescForAmountshowtype0=F&detailFilters=17%7C1~17~1*80%7C3%7C1~80~3&hotelType=normal&isFirstEnterDetail=T&barcurr=GBP&locale=en-GB&isRightClick=T,2025-08-27T04:51:43.5331255Z,2025-08-27T04:51:49.7080850Z,ok,6.1746468,0,30
HtmlDownloader,uk.trip.com,https://uk.trip.com/hotels/detail/?cityId=338&hotelId=2089820&checkIn=2025-05-13&checkOut=2025-05-14&adult=2&children=0&subStamp=440&crn=1&ages=&travelpurpose=0&curr=GBP&link=title&hoteluniquekey=H4sIAAAAAAAAAOOaw8jFJMEkxMTBKDWRkeP8jfd_WYUYjQw4LT4JOj6sElnnnrjJwXNJgS1XON82hwCeSYzinAwgMKPJQRDM2NPg4MTMcZllBuOdY_UbGYE6HlZl9DrsYGQ6wXiZZQHTlDnsu5hACg4xsXLs9ZVgOcXEcImJ4RYTwyMmhldMDJ-YGH6B5ZuYGbqYGSYxQ1TNYmZYxMwgxWNmbGRiYZhmlpZiaKIgpHFwYvdBNiOlSYxM7k6nGKUMzU3MDQ0sjYzNTCxN9ZIsUoxS3bLSkisLTayYpRjdPBiD2EwsHV0MTKK0uJjdnQIEOX8uSN_8S8lBCsRThPG0QDxDGC-JNTVP190pY4pQAWMDI3MXI4cAowdjBGMF4ytGkMIfIJ8CAM10mU05AQAA&subChannel=&masterhotelid_tracelogid=632481f6fd14&NewTaxDescForAmountshowtype0=F&detailFilters=17%7C1~17~1*80%7C3%7C1~80~3&hotelType=normal&isFirstEnterDetail=T&barcurr=GBP&locale=en-GB&isRightClick=T,2025-08-27T04:51:49.7200849Z,2025-08-27T04:51:55.8971555Z,ok,6.1765513,0,30
HtmlDownloader,uk.trip.com,https://uk.trip.com/hotels/detail/?cityId=10287&hotelId=5576754&checkIn=2025-05-13&checkOut=2025-05-14&adult=2&children=0&subStamp=440&crn=1&ages=&travelpurpose=0&curr=GBP&link=title&hoteluniquekey=H4sIAAAAAAAAAOOazcjFJMEkxMTBKDWBkaNz6rQdrEKMRgZz2SzOhzi2vg7cIXe02cGz_9BXjZid7Q4BPJMYxTgZwCDEQXDWTBAIdHBi4giYwbhpwxWmjYxBO-RaXy-Md9jByHSCMWAB053zJzh3MQEVHGJi5djKJcFyionhEhPDLSaGR0wMr5gYPjEx_AJJNzEzdDEzTGKGKJrFzLCImUGKx8zYyMTCMM0sLcXQREFI4-DE7oNsRkqTGJncnU4xShmam5gbGlgaGZuZWJrqJVmkGKW6ZaUlVxaaWDFLMbp5MAaxGQINcHGL0uJidncKEOT8uSB98y8lBykQTxHG0wLxDGG8JNbUPF13p4wpQgWMDYzMXYwcAowejBGMFYyvGEEKf4A9CgDpLViyOQEAAA&subChannel=&masterhotelid_tracelogid=632481f6fd14&NewTaxDescForAmountshowtype0=F&detailFilters=17%7C1~17~1*80%7C3%7C1~80~3&hotelType=normal&isFirstEnterDetail=T&barcurr=GBP&locale=en-GB&isRightClick=T,2025-08-27T04:51:55.9091608Z,2025-08-27T04:52:02.0855626Z,ok,6.1761017,0,30
HtmlDownloader,uk.trip.com,https://uk.trip.com/hotels/detail/?cityId=10292&hotelId=3723506&checkIn=2025-05-13&checkOut=2025-05-14&adult=2&children=0&subStamp=440&crn=1&ages=&travelpurpose=0&curr=GBP&link=title&hoteluniquekey=H4sIAAAAAAAAAONaxsjFJMEkxMTBKDWbkePS7gMPWIWYDQ2MDB4wWmyVd_ymEdN_qL_DwXPWTCBg7XUI4JnEKMnZ-jpwh5xqgoPgDjkgsyPGwYmVY5ePBMsMxk8LHzNuZOw_9FUj5nqiww5GphOMSQuYNr27ybiLCaLmEJB-wC3BcoqJ4RITwy0mhkdMDK-YGD4xMfyCqmhiZuhiZpjEDFE3i5lhETODFI-ZsZGJhWGaWVqKoYmCkMbBid0H2YyUJjEyuTudYpQyNDcxNzSwNDI2M7E01UuySDFKdctKS64sNLFilmJ082AMYjNwNjIyM4jS4mIODXYRFN9-keHeIRkHKWZ3pwBFzp8L0jf_UnLQAvEMYbwk1tQ8XXenjClCBYwNjMxdjBwCjB6MEYwVjK8YQQp_gL0LAFnfh7REAQAA&subChannel=&masterhotelid_tracelogid=632481f6fd14&NewTaxDescForAmountshowtype0=F&detailFilters=17%7C1~17~1*80%7C3%7C1~80~3&hotelType=normal&isFirstEnterDetail=T&barcurr=GBP&locale=en-GB&isRightClick=T,2025-08-27T04:52:02.1005670Z,2025-08-27T04:52:08.2668477Z,ok,6.1661904,0,30
HtmlDownloader,uk.trip.com,https://uk.trip.com/hotels/detail/?cityId=35354&hotelId=104581120&checkIn=2025-05-13&checkOut=2025-05-14&adult=2&children=0&subStamp=440&crn=1&ages=&travelpurpose=0&curr=GBP&link=title&hoteluniquekey=H4sIAAAAAAAAAONaxsjFJMEkxMTBKDWbkWPLm5efWIWYDQ2MDB4wWmyVd3wTuEOu9X-Dg2cQkH7t3OIQwDOJUZIzpv_QV42eMAdBj4dVIuuWhzg4sXJsMpVgmcHYMOG94UZGYxBQjnLYwch0gtFlAdOb7i-Gu5ggag4B6XMcEiynmBguMTHcYmJ4xMTwionhExPDL6iKJmaGLmaGScwQdbOYGRYxM0jxmBkbmVgYppmlpRiaKAhpHJzYfZDNSGkSI5O70ylGKUNzE3NDA0sjYzMTS1O9JIsUo1S3rLTkykITK2YpRjcPxiA2c0NDVwvHKC0u5tBgF0Hx7RcZ7h2ScZBidncKUOT8uSB98y8lBy0QzxDGS2JNzdN1d8qYIlTA2MDI3MXIIcDowRjBWMH4ihGk8AfYuwDroh0oRAEAAA&subChannel=&masterhotelid_tracelogid=632481f6fd14&NewTaxDescForAmountshowtype0=F&detailFilters=17%7C1~17~1*80%7C3%7C1~80~3&hotelType=normal&isFirstEnterDetail=T&barcurr=GBP&locale=en-GB&isRightClick=T,2025-08-27T04:52:08.2798514Z,2025-08-27T04:52:14.4579320Z,ok,6.1772076,0,30
HtmlDownloader,uk.trip.com,https://uk.trip.com/hotels/detail/?cityId=338&hotelId=731925&checkIn=2025-05-13&checkOut=2025-05-14&adult=2&children=0&subStamp=440&crn=1&ages=&travelpurpose=0&curr=GBP&link=title&hoteluniquekey=H4sIAAAAAAAAAONazMjFJMEkxMTBKDWDkWPh892_WYUYjQyeMFqsj3ZMAwGDTgdPruuLC2yt-hwCeCYxSnK-Cdwh11od6SAY03_oq0ZOqIMTK8dFfwmWGYxTr-lsZAQJxqinOOxgZDrBmLaA6d752wq7mCBKDgHpxbwSLKeYGC4xMdxiYnjExPCKieETE8MvqIomZoYuZoZJzBB1s5gZFjEzSPGYGRuZWBimmaWlGJooCGkcnNh9kM1IaRIjk7vTKUYpQ3MTc0MDSyNjMxNLU70kixSjVLestOTKQhMrZilGNw_GIDZjF3NXM5coLS5md6cAQc6fC9I3_1JykALxFGE8LRDPEMZLYk3N03V3ypgiVMDYwMjcxcghwOjBGMFYwfiKEaTwB8i3AGPpv9RAAQAA&subChannel=&masterhotelid_tracelogid=632481f6fd14&NewTaxDescForAmountshowtype0=F&detailFilters=17%7C1~17~1*80%7C3%7C1~80~3&hotelType=normal&isFirstEnterDetail=T&barcurr=GBP&locale=en-GB&isRightClick=T,2025-08-27T04:52:14.4699319Z,2025-08-27T04:52:20.6239488Z,ok,6.1546233,0,30
HtmlDownloader,www.propertyguru.com.sg,https://www.propertyguru.com.sg/listing/hdb-for-sale-631-hougang-avenue-8-25616529,2025-08-27T04:52:20.6359492Z,2025-08-27T04:52:26.8439511Z,ok,6.208039,0,30
HtmlDownloader,www.propertyguru.com.sg,https://www.propertyguru.com.sg/listing/hdb-for-sale-155-rivervale-crescent-25580578,2025-08-27T04:52:26.8559511Z,2025-08-27T04:52:33.0539865Z,ok,6.1984342,0,30
HtmlDownloader,www.propertyguru.com.sg,https://www.propertyguru.com.sg/listing/hdb-for-sale-938-hougang-street-92-25615566,2025-08-27T04:52:33.0659513Z,2025-08-27T04:52:39.2908217Z,ok,6.2253796,0,30
HtmlDownloader,www.propertyguru.com.sg,https://www.propertyguru.com.sg/listing/hdb-for-sale-987a-buangkok-green-25615573,2025-08-27T04:52:39.3027855Z,2025-08-27T04:52:45.5369151Z,ok,6.2342861,0,30
HtmlDownloader,www.propertyguru.com.sg,https://www.propertyguru.com.sg/listing/hdb-for-sale-501-choa-chu-kang-street-51-25440210,2025-08-27T04:52:45.5479439Z,2025-08-27T04:52:51.7507224Z,ok,6.2026693,0,30
HtmlDownloader,www.propertyguru.com.sg,https://www.propertyguru.com.sg/listing/for-sale-best-deal-high-value-gcba-near-botanic-gardens-mrt-25560721,2025-08-27T04:52:51.7647208Z,2025-08-27T04:52:57.9732419Z,ok,6.209128,0,30
HtmlDownloader,www.propertyguru.com.sg,https://www.propertyguru.com.sg/listing/for-sale-ritz-farrer-24738386,2025-08-27T04:52:57.9872046Z,2025-08-27T04:53:04.2188086Z,ok,6.2309153,0,30
HtmlDownloader,www.propertyguru.com.sg,https://www.propertyguru.com.sg/listing/for-sale-ferraria-park-condo-25221255,2025-08-27T04:53:04.2318167Z,2025-08-27T04:53:10.4438281Z,ok,6.2114979,0,30
HtmlDownloader,www.propertyguru.com.sg,https://www.propertyguru.com.sg/listing/hdb-for-sale-36-margaret-drive-25575899,2025-08-27T04:53:10.4558586Z,2025-08-27T04:53:16.6881401Z,ok,6.2323903,0,30
HtmlDownloader,www.propertyguru.com.sg,https://www.propertyguru.com.sg/listing/hdb-for-sale-440b-fernvale-link-25508403,2025-08-27T04:53:16.6991408Z,2025-08-27T04:53:22.9087501Z,ok,6.2095332,0,30
HtmlDownloader,www.realestate.com.au,https://www.realestate.com.au/property-unit-nsw-north+sydney-148041384,2025-08-27T04:53:22.9187416Z,2025-08-27T04:53:28.9473978Z,ok,6.0282427,0,30
HtmlDownloader,www.realestate.com.au,https://www.realestate.com.au/property-unit-nsw-hawks+nest-146207060,2025-08-27T04:53:28.9603846Z,2025-08-27T04:53:34.9834163Z,ok,6.0225309,0,30
HtmlDownloader,www.realestate.com.au,https://www.realestate.com.au/property-acreage+semi-rural-nsw-king+creek-143564764,2025-08-27T04:53:34.9944109Z,2025-08-27T04:53:41.0238197Z,ok,6.0293726,0,30
HtmlDownloader,www.realestate.com.au,https://www.realestate.com.au/property-apartment-nsw-schofields-146900660,2025-08-27T04:53:41.0377330Z,2025-08-27T04:53:47.0730586Z,ok,6.0352487,0,30
HtmlDownloader,www.realestate.com.au,https://www.realestate.com.au/property-apartment-nsw-engadine-147895116,2025-08-27T04:53:47.0869471Z,2025-08-27T04:53:53.1101649Z,ok,6.023057,0,30
HtmlDownloader,www.realestate.com.au,https://www.realestate.com.au/property-house-nsw-box+hill-145300016,2025-08-27T04:53:53.1261797Z,2025-08-27T04:53:59.1402623Z,ok,6.0141658,0,30
HtmlDownloader,www.realestate.com.au,https://www.realestate.com.au/property-apartment-nsw-parramatta-147659244,2025-08-27T04:53:59.1551882Z,2025-08-27T04:54:05.1696203Z,ok,6.0147258,0,30
HtmlDownloader,www.realestate.com.au,https://www.realestate.com.au/property-house-nsw-beaumont+hills-147896668,2025-08-27T04:54:05.1815376Z,2025-08-27T04:54:11.1977506Z,ok,6.0161753,0,30
HtmlDownloader,www.realestate.com.au,https://www.realestate.com.au/property-house-nsw-lansvale-147791112,2025-08-27T04:54:11.2106777Z,2025-08-27T04:54:17.2349806Z,ok,6.0245278,0,30
HtmlDownloader,www.realestate.com.au,https://www.realestate.com.au/property-house-nsw-forest+lodge-148041372,2025-08-27T04:54:17.2659162Z,2025-08-27T04:54:23.2862900Z,ok,6.0209392,0,30
HtmlDownloader,www.realtor.com,https://www.realtor.com/realestateandhomes-detail/8-West-Ln_South-Salem_NY_10590_M44777-43383?from=srp-list-card,2025-08-27T04:54:23.3011826Z,2025-08-27T04:54:29.3422561Z,ok,6.0410984,0,30
HtmlDownloader,www.realtor.com,https://www.realtor.com/realestateandhomes-detail/1136-Franklin-St_Watertown_NY_13601_M41582-10611?from=srp-list-card,2025-08-27T04:54:29.3542439Z,2025-08-27T04:54:35.3989703Z,ok,6.0442601,0,30
HtmlDownloader,www.realtor.com,https://www.realtor.com/realestateandhomes-detail/76-Hudson-Ave_Haverstraw_NY_10927_M32868-36791?from=srp-list-card,2025-08-27T04:54:35.4129320Z,2025-08-27T04:54:41.4424799Z,ok,6.0293859,0,30
HtmlDownloader,www.realtor.com,https://www.realtor.com/realestateandhomes-detail/421-Herkimer-St_Buffalo_NY_14213_M90440-21542?from=srp-list-card,2025-08-27T04:54:41.4524423Z,2025-08-27T04:54:47.4947327Z,ok,6.0423471,0,30
HtmlDownloader,www.realtor.com,https://www.realtor.com/realestateandhomes-detail/Otter-Creek-Trl_Greig_NY_13345_M92322-99539?from=srp-list-card,2025-08-27T04:54:47.5067523Z,2025-08-27T04:54:53.5450446Z,ok,6.0378696,0,30
HtmlDownloader,www.realtor.com,https://www.realtor.com/realestateandhomes-detail/522-Chenango-Hill-Dr_Hamilton_NY_13346_M96519-96886?from=srp-list-card,2025-08-27T04:54:53.5550596Z,2025-08-27T04:54:59.5893733Z,ok,6.0336963,0,30
HtmlDownloader,www.realtor.com,https://www.realtor.com/realestateandhomes-detail/72-Tidewater-Ave_Massapequa_NY_11758_M45976-84752?from=srp-list-card,2025-08-27T04:54:59.6003564Z,2025-08-27T04:55:05.6376939Z,ok,6.0374205,0,30
HtmlDownloader,www.realtor.com,https://www.realtor.com/realestateandhomes-detail/58-Coulon-Dr-Prvt_Parishville_NY_13672_M33011-13497?from=srp-list-card,2025-08-27T04:55:05.6486897Z,2025-08-27T04:55:11.6820828Z,ok,6.0333554,0,30
HtmlDownloader,www.realtor.com,https://www.realtor.com/realestateandhomes-detail/555-Capen-Blvd_Buffalo_NY_14226_M33959-48505?from=srp-list-card,2025-08-27T04:55:11.6930670Z,2025-08-27T04:55:17.7277316Z,ok,6.0342474,0,30
HtmlDownloader,www.realtor.com,https://www.realtor.com/realestateandhomes-detail/760-Brady-Ave-Apt-417_Bronx_NY_10462_M47970-08569?from=srp-list-card,2025-08-27T04:55:17.7367141Z,2025-08-27T04:55:23.7610649Z,ok,6.0241237,0,30
HtmlDownloader,www.rightmove.co.uk,https://www.rightmove.co.uk/properties/160088690#/?channel=RES_BUY,2025-08-27T04:55:23.7710343Z,2025-08-27T04:55:29.8679067Z,ok,6.097312,0,30
HtmlDownloader,www.rightmove.co.uk,https://www.rightmove.co.uk/properties/160137515#/?channel=RES_BUY,2025-08-27T04:55:29.8759092Z,2025-08-27T04:55:35.9812838Z,ok,6.1048017,0,30
HtmlDownloader,www.rightmove.co.uk,https://www.rightmove.co.uk/properties/161075213#/?channel=RES_BUY,2025-08-27T04:55:35.9892834Z,2025-08-27T04:55:42.1446553Z,ok,6.1553506,0,30
HtmlDownloader,www.rightmove.co.uk,https://www.rightmove.co.uk/properties/157014905#/?channel=RES_BUY,2025-08-27T04:55:42.1526686Z,2025-08-27T04:55:48.2673758Z,ok,6.1146726,0,30
HtmlDownloader,www.rightmove.co.uk,https://www.rightmove.co.uk/properties/157810892#/?channel=RES_BUY,2025-08-27T04:55:48.2783414Z,2025-08-27T04:55:54.3970018Z,ok,6.1183527,0,30
HtmlDownloader,www.rightmove.co.uk,https://www.rightmove.co.uk/properties/159024167#/?channel=RES_BUY,2025-08-27T04:55:54.4070132Z,2025-08-27T04:56:00.4889707Z,ok,6.0819191,0,30
HtmlDownloader,www.rightmove.co.uk,https://www.rightmove.co.uk/properties/157808378#/?channel=RES_BUY,2025-08-27T04:56:00.4959644Z,2025-08-27T04:56:06.5943745Z,ok,6.0981754,0,30
HtmlDownloader,www.rightmove.co.uk,https://www.rightmove.co.uk/properties/144015530#/?channel=RES_BUY,2025-08-27T04:56:06.6023395Z,2025-08-27T04:56:12.7235135Z,ok,6.1212945,0,30
HtmlDownloader,www.rightmove.co.uk,https://www.rightmove.co.uk/properties/152041715#/?channel=RES_BUY,2025-08-27T04:56:12.7295065Z,2025-08-27T04:56:18.8501522Z,ok,6.1203617,0,30
HtmlDownloader,www.rightmove.co.uk,https://www.rightmove.co.uk/properties/144832574#/?channel=RES_BUY,2025-08-27T04:56:18.8601395Z,2025-08-27T04:56:24.9682832Z,ok,6.1085597,0,30
HtmlDownloader,www.zillow.com,https://www.zillow.com/homedetails/33275-Westbrooke-Cir-Avon-Lake-OH-44012/104341132_zpid/,2025-08-27T04:56:24.9752846Z,2025-08-27T04:56:31.7334761Z,ok,6.7578512,0,30
HtmlDownloader,www.zillow.com,https://www.zillow.com/homedetails/255-Partridge-Bnd-Powell-OH-43065/33735185_zpid/,2025-08-27T04:56:31.7414764Z,2025-08-27T04:56:37.7783396Z,ok,6.0372963,0,30
HtmlDownloader,www.zillow.com,https://www.zillow.com/homedetails/1560-Deer-Crossing-Ln-Columbus-OH-43085/63487595_zpid/,2025-08-27T04:56:37.7861372Z,2025-08-27T04:56:43.9855073Z,ok,6.1989709,0,30
HtmlDownloader,www.zillow.com,https://www.zillow.com/homedetails/3743-Andrew-Ave-Cincinnati-OH-45209/34210759_zpid/,2025-08-27T04:56:43.9955021Z,2025-08-27T04:56:50.1951434Z,ok,6.2000607,0,30
HtmlDownloader,www.zillow.com,https://www.zillow.com/homedetails/18201-N-Park-Blvd-Shaker-Heights-OH-44118/33684926_zpid/,2025-08-27T04:56:50.2011438Z,2025-08-27T04:56:56.4451836Z,ok,6.2439317,0,30
HtmlDownloader,www.zillow.com,https://www.zillow.com/homedetails/13441-Graham-Rd-SW-Pataskala-OH-43062/448739576_zpid/,2025-08-27T04:56:56.4511476Z,2025-08-27T04:57:02.6302853Z,ok,6.1784314,0,30
HtmlDownloader,www.zillow.com,https://www.zillow.com/homedetails/135-Mackenzie-Dr-Pickerington-OH-43147/33807108_zpid/,2025-08-27T04:57:02.6363146Z,2025-08-27T04:57:08.9057609Z,ok,6.2697759,0,30
HtmlDownloader,www.zillow.com,https://www.zillow.com/homedetails/385-Taylor-Blair-Rd-West-Jefferson-OH-43162/75092792_zpid/,2025-08-27T04:57:08.9137257Z,2025-08-27T04:57:15.0895753Z,ok,6.1764651,0,30
HtmlDownloader,www.zillow.com,https://www.zillow.com/homedetails/12331-Rockhaven-Rd-Chesterland-OH-44026/34148788_zpid/,2025-08-27T04:57:15.0955745Z,2025-08-27T04:57:21.2659239Z,ok,6.170475,0,30
HtmlDownloader,www.zillow.com,https://www.zillow.com/homedetails/1689-Bay-Laurel-Dr-Marysville-OH-43040/35598736_zpid/,2025-08-27T04:57:21.2778831Z,2025-08-27T04:57:27.4559603Z,ok,6.1772606,0,30
HtmlDownloader,www.getyourguide.com,https://www.getyourguide.com/cairo-l92/cairo-pyramids-great-sphinx-private-tour-with-camel-ride-t459032/?ranking_uuid=88350680-1cab-43e6-942b-081e30e21d8b,2025-08-27T04:57:27.4619934Z,2025-08-27T04:57:33.5742964Z,ok,6.1116601,0,30
HtmlDownloader,www.getyourguide.com,https://www.getyourguide.com/cairo-l92/from-cairodinner-cruise-on-the-nile-river-with-entertainmet-t474376/?ranking_uuid=88350680-1cab-43e6-942b-081e30e21d8b,2025-08-27T04:57:33.5802970Z,2025-08-27T04:57:39.6933562Z,ok,6.1127288,0,30
HtmlDownloader,www.getyourguide.com,https://www.getyourguide.com/hurghada-l403/from-hurghada-cairo-and-giza-highlights-full-day-tour-t686648/?ranking_uuid=88350680-1cab-43e6-942b-081e30e21d8b,2025-08-27T04:57:39.7003889Z,2025-08-27T04:57:45.8076010Z,ok,6.10689,0,30
HtmlDownloader,www.getyourguide.com,https://www.getyourguide.com/cairo-l92/giza-sunrise-pyramids-and-sphinx-tour-with-camel-ride-t761664/?ranking_uuid=88350680-1cab-43e6-942b-081e30e21d8b,2025-08-27T04:57:45.8136014Z,2025-08-27T04:57:51.9218125Z,ok,6.1081385,0,30
HtmlDownloader,www.getyourguide.com,https://www.getyourguide.com/cairo-l92/cairo-guided-tour-with-opera-house-t985801/?ranking_uuid=0085b36c-1ff9-4748-9003-db8ce2b85750,2025-08-27T04:57:51.9288123Z,2025-08-27T04:57:58.0383838Z,ok,6.1101855,0,30
